"id","province/state","country/region","reportdate","nofcases"
"700","Australian Capital Territory","Australia","2020/04/02","87"
"701","Australian Capital Territory","Australia","2020/04/03","91"
"702","Australian Capital Territory","Australia","2020/04/04","93"
"703","Australian Capital Territory","Australia","2020/04/05","96"
"704","Australian Capital Territory","Australia","2020/04/06","96"
"705","Australian Capital Territory","Australia","2020/04/07","96"
"706","Australian Capital Territory","Australia","2020/04/08","99"
"707","Australian Capital Territory","Australia","2020/04/09","100"
"708","Australian Capital Territory","Australia","2020/01/22","0"
"709","Australian Capital Territory","Australia","2020/01/23","0"
"710","Australian Capital Territory","Australia","2020/01/24","0"
"711","Australian Capital Territory","Australia","2020/01/25","0"
"712","Australian Capital Territory","Australia","2020/01/26","0"
"713","Australian Capital Territory","Australia","2020/01/27","0"
"714","Australian Capital Territory","Australia","2020/01/28","0"
"715","Australian Capital Territory","Australia","2020/01/29","0"
"716","Australian Capital Territory","Australia","2020/01/30","0"
"717","Australian Capital Territory","Australia","2020/01/31","0"
"718","Australian Capital Territory","Australia","2020/02/10","0"
"719","Australian Capital Territory","Australia","2020/02/11","0"
"720","Australian Capital Territory","Australia","2020/02/12","0"
"721","Australian Capital Territory","Australia","2020/02/13","0"
"722","Australian Capital Territory","Australia","2020/02/14","0"
"723","Australian Capital Territory","Australia","2020/02/15","0"
"724","Australian Capital Territory","Australia","2020/02/16","0"
"725","Australian Capital Territory","Australia","2020/02/17","0"
"726","Australian Capital Territory","Australia","2020/02/18","0"
"727","Australian Capital Territory","Australia","2020/02/19","0"
"728","Australian Capital Territory","Australia","2020/02/20","0"
"729","Australian Capital Territory","Australia","2020/02/21","0"
"730","Australian Capital Territory","Australia","2020/02/22","0"
"731","Australian Capital Territory","Australia","2020/02/23","0"
"732","Australian Capital Territory","Australia","2020/02/24","0"
"733","Australian Capital Territory","Australia","2020/02/25","0"
"734","Australian Capital Territory","Australia","2020/02/26","0"
"735","Australian Capital Territory","Australia","2020/02/27","0"
"736","Australian Capital Territory","Australia","2020/02/28","0"
"737","Australian Capital Territory","Australia","2020/02/29","0"
"738","Australian Capital Territory","Australia","2020/03/10","0"
"739","Australian Capital Territory","Australia","2020/03/11","0"
"740","Australian Capital Territory","Australia","2020/03/12","0"
"741","Australian Capital Territory","Australia","2020/03/13","1"
"742","Australian Capital Territory","Australia","2020/03/14","1"
"743","Australian Capital Territory","Australia","2020/03/15","1"
"744","Australian Capital Territory","Australia","2020/03/16","2"
"745","Australian Capital Territory","Australia","2020/03/17","2"
"746","Australian Capital Territory","Australia","2020/03/18","3"
"747","Australian Capital Territory","Australia","2020/03/19","4"
"748","Australian Capital Territory","Australia","2020/03/20","6"
"749","Australian Capital Territory","Australia","2020/03/21","9"
"750","Australian Capital Territory","Australia","2020/03/22","19"
"751","Australian Capital Territory","Australia","2020/03/23","32"
"752","Australian Capital Territory","Australia","2020/03/24","39"
"753","Australian Capital Territory","Australia","2020/03/25","39"
"754","Australian Capital Territory","Australia","2020/03/26","53"
"755","Australian Capital Territory","Australia","2020/03/27","62"
"756","Australian Capital Territory","Australia","2020/03/28","71"
"757","Australian Capital Territory","Australia","2020/03/29","77"
"758","Australian Capital Territory","Australia","2020/03/30","78"
"759","Australian Capital Territory","Australia","2020/03/31","80"
"760","Australian Capital Territory","Australia","2020/04/10","103"
"761","Australian Capital Territory","Australia","2020/04/11","103"
"762","Australian Capital Territory","Australia","2020/04/12","103"
"763","Australian Capital Territory","Australia","2020/04/13","102"
"764","Australian Capital Territory","Australia","2020/04/14","103"
"765","Australian Capital Territory","Australia","2020/04/15","103"
"766","New South Wales","Australia","2020/02/01","4"
"767","New South Wales","Australia","2020/02/02","4"
"768","New South Wales","Australia","2020/02/03","4"
"769","New South Wales","Australia","2020/02/04","4"
"770","New South Wales","Australia","2020/02/05","4"
"771","New South Wales","Australia","2020/02/06","4"
"772","New South Wales","Australia","2020/02/07","4"
"773","New South Wales","Australia","2020/02/08","4"
"774","New South Wales","Australia","2020/02/09","4"
"775","New South Wales","Australia","2020/03/01","6"
"776","New South Wales","Australia","2020/03/02","6"
"777","New South Wales","Australia","2020/03/03","13"
"778","New South Wales","Australia","2020/03/04","22"
"779","New South Wales","Australia","2020/03/05","22"
"780","New South Wales","Australia","2020/03/06","26"
"781","New South Wales","Australia","2020/03/07","28"
"782","New South Wales","Australia","2020/03/08","38"
"783","New South Wales","Australia","2020/03/09","48"
"784","New South Wales","Australia","2020/04/01","2182"
"785","New South Wales","Australia","2020/04/02","2298"
"786","New South Wales","Australia","2020/04/03","2389"
"787","New South Wales","Australia","2020/04/04","2493"
"788","New South Wales","Australia","2020/04/05","2580"
"789","New South Wales","Australia","2020/04/06","2637"
"790","New South Wales","Australia","2020/04/07","2686"
"791","New South Wales","Australia","2020/04/08","2734"
"792","New South Wales","Australia","2020/04/09","2773"
"793","New South Wales","Australia","2020/01/22","0"
"794","New South Wales","Australia","2020/01/23","0"
"795","New South Wales","Australia","2020/01/24","0"
"796","New South Wales","Australia","2020/01/25","0"
"797","New South Wales","Australia","2020/01/26","3"
"798","New South Wales","Australia","2020/01/27","4"
"799","New South Wales","Australia","2020/01/28","4"
"800","New South Wales","Australia","2020/01/29","4"
"801","New South Wales","Australia","2020/01/30","4"
"802","New South Wales","Australia","2020/01/31","4"
"803","New South Wales","Australia","2020/02/10","4"
"804","New South Wales","Australia","2020/02/11","4"
"805","New South Wales","Australia","2020/02/12","4"
"806","New South Wales","Australia","2020/02/13","4"
"807","New South Wales","Australia","2020/02/14","4"
"808","New South Wales","Australia","2020/02/15","4"
"809","New South Wales","Australia","2020/02/16","4"
"810","New South Wales","Australia","2020/02/17","4"
"811","New South Wales","Australia","2020/02/18","4"
"812","New South Wales","Australia","2020/02/19","4"
"813","New South Wales","Australia","2020/02/20","4"
"814","New South Wales","Australia","2020/02/21","4"
"815","New South Wales","Australia","2020/02/22","4"
"816","New South Wales","Australia","2020/02/23","4"
"817","New South Wales","Australia","2020/02/24","4"
"818","New South Wales","Australia","2020/02/25","4"
"819","New South Wales","Australia","2020/02/26","4"
"820","New South Wales","Australia","2020/02/27","4"
"821","New South Wales","Australia","2020/02/28","4"
"822","New South Wales","Australia","2020/02/29","4"
"823","New South Wales","Australia","2020/03/10","55"
"824","New South Wales","Australia","2020/03/11","65"
"825","New South Wales","Australia","2020/03/12","65"
"826","New South Wales","Australia","2020/03/13","92"
"827","New South Wales","Australia","2020/03/14","112"
"828","New South Wales","Australia","2020/03/15","134"
"829","New South Wales","Australia","2020/03/16","171"
"830","New South Wales","Australia","2020/03/17","210"
"831","New South Wales","Australia","2020/03/18","267"
"832","New South Wales","Australia","2020/03/19","307"
"833","New South Wales","Australia","2020/03/20","353"
"834","New South Wales","Australia","2020/03/21","436"
"835","New South Wales","Australia","2020/03/22","669"
"836","New South Wales","Australia","2020/03/23","669"
"837","New South Wales","Australia","2020/03/24","818"
"838","New South Wales","Australia","2020/03/25","1029"
"839","New South Wales","Australia","2020/03/26","1219"
"840","New South Wales","Australia","2020/03/27","1405"
"841","New South Wales","Australia","2020/03/28","1617"
"842","New South Wales","Australia","2020/03/29","1791"
"843","New South Wales","Australia","2020/03/30","2032"
"844","New South Wales","Australia","2020/03/31","2032"
"845","New South Wales","Australia","2020/04/10","2822"
"846","New South Wales","Australia","2020/04/11","2857"
"847","New South Wales","Australia","2020/04/12","2857"
"848","New South Wales","Australia","2020/04/13","2863"
"849","New South Wales","Australia","2020/04/14","2870"
"850","New South Wales","Australia","2020/04/15","2886"
"851","Northern Territory","Australia","2020/02/01","0"
"852","Northern Territory","Australia","2020/02/02","0"
"853","Northern Territory","Australia","2020/02/03","0"
"854","Northern Territory","Australia","2020/02/04","0"
"855","Northern Territory","Australia","2020/02/05","0"
"856","Northern Territory","Australia","2020/02/06","0"
"857","Northern Territory","Australia","2020/02/07","0"
"858","Northern Territory","Australia","2020/02/08","0"
"859","Northern Territory","Australia","2020/02/09","0"
"860","Northern Territory","Australia","2020/03/01","0"
"861","Northern Territory","Australia","2020/03/02","0"
"862","Northern Territory","Australia","2020/03/03","0"
"863","Northern Territory","Australia","2020/03/04","1"
"864","Northern Territory","Australia","2020/03/05","1"
"865","Northern Territory","Australia","2020/03/06","0"
"866","Northern Territory","Australia","2020/03/07","0"
"867","Northern Territory","Australia","2020/03/08","0"
"868","Northern Territory","Australia","2020/03/09","0"
"869","Northern Territory","Australia","2020/04/01","19"
"870","Northern Territory","Australia","2020/04/02","21"
"871","Northern Territory","Australia","2020/04/03","22"
"872","Northern Territory","Australia","2020/04/04","26"
"873","Northern Territory","Australia","2020/04/05","27"
"874","Northern Territory","Australia","2020/04/06","28"
"875","Northern Territory","Australia","2020/04/07","28"
"876","Northern Territory","Australia","2020/04/08","28"
"877","Northern Territory","Australia","2020/04/09","28"
"878","Northern Territory","Australia","2020/01/22","0"
"879","Northern Territory","Australia","2020/01/23","0"
"880","Northern Territory","Australia","2020/01/24","0"
"881","Northern Territory","Australia","2020/01/25","0"
"882","Northern Territory","Australia","2020/01/26","0"
"883","Northern Territory","Australia","2020/01/27","0"
"884","Northern Territory","Australia","2020/01/28","0"
"885","Northern Territory","Australia","2020/01/29","0"
"886","Northern Territory","Australia","2020/01/30","0"
"887","Northern Territory","Australia","2020/01/31","0"
"888","Northern Territory","Australia","2020/02/10","0"
"889","Northern Territory","Australia","2020/02/11","0"
"890","Northern Territory","Australia","2020/02/12","0"
"891","Northern Territory","Australia","2020/02/13","0"
"892","Northern Territory","Australia","2020/02/14","0"
"893","Northern Territory","Australia","2020/02/15","0"
"894","Northern Territory","Australia","2020/02/16","0"
"895","Northern Territory","Australia","2020/02/17","0"
"896","Northern Territory","Australia","2020/02/18","0"
"897","Northern Territory","Australia","2020/02/19","0"
"898","Northern Territory","Australia","2020/02/20","0"
"899","Northern Territory","Australia","2020/02/21","0"
"900","Northern Territory","Australia","2020/02/22","0"
"901","Northern Territory","Australia","2020/02/23","0"
"902","Northern Territory","Australia","2020/02/24","0"
"903","Northern Territory","Australia","2020/02/25","0"
"904","Northern Territory","Australia","2020/02/26","0"
"905","Northern Territory","Australia","2020/02/27","0"
"906","Northern Territory","Australia","2020/02/28","0"
"907","Northern Territory","Australia","2020/02/29","0"
"908","Northern Territory","Australia","2020/03/10","1"
"909","Northern Territory","Australia","2020/03/11","1"
"910","Northern Territory","Australia","2020/03/12","1"
"911","Northern Territory","Australia","2020/03/13","1"
"912","Northern Territory","Australia","2020/03/14","1"
"913","Northern Territory","Australia","2020/03/15","1"
"914","Northern Territory","Australia","2020/03/16","1"
"915","Northern Territory","Australia","2020/03/17","1"
"916","Northern Territory","Australia","2020/03/18","1"
"917","Northern Territory","Australia","2020/03/19","1"
"918","Northern Territory","Australia","2020/03/20","3"
"919","Northern Territory","Australia","2020/03/21","3"
"920","Northern Territory","Australia","2020/03/22","5"
"921","Northern Territory","Australia","2020/03/23","5"
"922","Northern Territory","Australia","2020/03/24","6"
"923","Northern Territory","Australia","2020/03/25","6"
"924","Northern Territory","Australia","2020/03/26","12"
"925","Northern Territory","Australia","2020/03/27","12"
"926","Northern Territory","Australia","2020/03/28","15"
"927","Northern Territory","Australia","2020/03/29","15"
"928","Northern Territory","Australia","2020/03/30","15"
"929","Northern Territory","Australia","2020/03/31","17"
"930","Northern Territory","Australia","2020/04/10","28"
"931","Northern Territory","Australia","2020/04/11","28"
"932","Northern Territory","Australia","2020/04/12","28"
"933","Northern Territory","Australia","2020/04/13","28"
"934","Northern Territory","Australia","2020/04/14","28"
"935","Northern Territory","Australia","2020/04/15","28"
"936","Queensland","Australia","2020/02/01","3"
"937","Queensland","Australia","2020/02/02","2"
"938","Queensland","Australia","2020/02/03","2"
"939","Queensland","Australia","2020/02/04","3"
"940","Queensland","Australia","2020/02/05","3"
"941","Queensland","Australia","2020/02/06","4"
"942","Queensland","Australia","2020/02/07","5"
"943","Queensland","Australia","2020/02/08","5"
"944","Queensland","Australia","2020/02/09","5"
"945","Queensland","Australia","2020/03/01","9"
"946","Queensland","Australia","2020/03/02","9"
"947","Queensland","Australia","2020/03/03","11"
"948","Queensland","Australia","2020/03/04","11"
"949","Queensland","Australia","2020/03/05","13"
"950","Queensland","Australia","2020/03/06","13"
"951","Queensland","Australia","2020/03/07","13"
"952","Queensland","Australia","2020/03/08","15"
"953","Queensland","Australia","2020/03/09","15"
"954","Queensland","Australia","2020/04/01","781"
"955","Queensland","Australia","2020/04/02","835"
"956","Queensland","Australia","2020/04/03","873"
"957","Queensland","Australia","2020/04/04","900"
"958","Queensland","Australia","2020/04/05","907"
"959","Queensland","Australia","2020/04/06","921"
"960","Queensland","Australia","2020/04/07","934"
"961","Queensland","Australia","2020/04/08","943"
"962","Queensland","Australia","2020/04/09","953"
"963","Queensland","Australia","2020/01/22","0"
"964","Queensland","Australia","2020/01/23","0"
"965","Queensland","Australia","2020/01/24","0"
"966","Queensland","Australia","2020/01/25","0"
"967","Queensland","Australia","2020/01/26","0"
"968","Queensland","Australia","2020/01/27","0"
"969","Queensland","Australia","2020/01/28","0"
"970","Queensland","Australia","2020/01/29","1"
"971","Queensland","Australia","2020/01/30","3"
"972","Queensland","Australia","2020/01/31","2"
"973","Queensland","Australia","2020/02/10","5"
"974","Queensland","Australia","2020/02/11","5"
"975","Queensland","Australia","2020/02/12","5"
"976","Queensland","Australia","2020/02/13","5"
"977","Queensland","Australia","2020/02/14","5"
"978","Queensland","Australia","2020/02/15","5"
"979","Queensland","Australia","2020/02/16","5"
"980","Queensland","Australia","2020/02/17","5"
"981","Queensland","Australia","2020/02/18","5"
"982","Queensland","Australia","2020/02/19","5"
"983","Queensland","Australia","2020/02/20","5"
"984","Queensland","Australia","2020/02/21","5"
"985","Queensland","Australia","2020/02/22","5"
"986","Queensland","Australia","2020/02/23","5"
"987","Queensland","Australia","2020/02/24","5"
"988","Queensland","Australia","2020/02/25","5"
"989","Queensland","Australia","2020/02/26","5"
"990","Queensland","Australia","2020/02/27","5"
"991","Queensland","Australia","2020/02/28","5"
"992","Queensland","Australia","2020/02/29","9"
"993","Queensland","Australia","2020/03/10","18"
"994","Queensland","Australia","2020/03/11","20"
"995","Queensland","Australia","2020/03/12","20"
"996","Queensland","Australia","2020/03/13","35"
"997","Queensland","Australia","2020/03/14","46"
"998","Queensland","Australia","2020/03/15","61"
"999","Queensland","Australia","2020/03/16","68"
"1000","Queensland","Australia","2020/03/17","78"
"1001","Queensland","Australia","2020/03/18","94"
"1002","Queensland","Australia","2020/03/19","144"
"1003","Queensland","Australia","2020/03/20","184"
"1004","Queensland","Australia","2020/03/21","221"
"1005","Queensland","Australia","2020/03/22","259"
"1006","Queensland","Australia","2020/03/23","319"
"1007","Queensland","Australia","2020/03/24","397"
"1008","Queensland","Australia","2020/03/25","443"
"1009","Queensland","Australia","2020/03/26","493"
"1010","Queensland","Australia","2020/03/27","555"
"1011","Queensland","Australia","2020/03/28","625"
